product_no,brand,category,link,price,description,seller_id,name,image_link
2728,"",Аккумуляторные батарейки,https://www.ozon.ru/product/akkumulyator-universalnyy-40h30h8-mm-3-7v-1200mah-dva-provoda-489105120/,686,"Напряжение, В : 3.7
Химический тип : Li-pol
Емкость, мА•ч : 1200
Длина, мм : 30
Вес с упаковкой, г : 20
Ширина, мм : 40
",114994,Аккумулятор универсальный 40х30х8 мм (3.7V) 1200mAh два провода,https://cdn1.ozone.ru/s3/multimedia-x/6249971937.jpg
2729,Baofeng,Антенны для музыкальных центров,https://www.ozon.ru/product/antenna-dlya-baofeng-uv-5r-shtatnaya-227072294/,399,"Тип : Радиоантенна
Размещение : Универсальная
Количество антенн : 1
Длина антенны, см : 15
Гарантийный срок : 14 дней
Вариант : 15 см.
Вид антенны : Внешняя
Страна-изготовитель : Китай
",106200,"Антенна для рации Baofeng UV-5R, UV-82, UV-9R PLUS 15см",https://cdn1.ozone.ru/s3/multimedia-2/6187844546.jpg
2730,Vipe,Чехлы для плееров и аудиосистем,https://www.ozon.ru/product/silikonovyy-chehol-dlya-airpods-chernyy-313573011/,150,"Тип : Чехол для наушников, Чехол для портативной АС
Модель наушников : Apple AirPods, Apple AirPods 2
Материал : Силикон
Цвет : Черный
Страна-изготовитель : Китай
",207565,"Силиконовый чехол для AirPods, черный",https://cdn1.ozone.ru/s3/multimedia-z/6099264131.jpg
2731,"",Динамики,https://www.ozon.ru/product/dinamik-r130sh-15-07-4-om-rusaudio-313371323/,814,"Тип : Динамики для аудио/видеотехники
Страна-изготовитель : Россия
Вес товара, г : 500
",172243,Динамик Р130Ш 15-07 4 Ом / РУСАУДИО,https://cdn1.ozone.ru/s3/multimedia-a/6094853998.jpg
2732,RUICHI,Динамики,https://www.ozon.ru/product/dinamik-s1406-ruichi-313204157/,312,"Тип : Динамики для аудио/видеотехники
Страна-изготовитель : Китай
",172243,Динамик S1406 / RUICHI,https://cdn1.ozone.ru/s3/multimedia-h/6094736249.jpg
2733,Zegar,Аксессуары,https://www.ozon.ru/product/batareyka-aa-zegar-perezaryazhaemaya-palchikovaya-dlya-igrushek-dlya-geympadov-dlya-fotoapparatov-357963516/,799,"Форм-фактор батареи : AA
Напряжение, В : 1.5
Химический тип : Li-ion
Емкость, мА•ч : 1000
Количество в упаковке, шт : 1
Особенности : Обслуживаемая АКБ
Рекомендовано для : Универсальный
Вес товара, г : 20
Кол-во циклов заряд-разряд : 1000
Упаковка : Блистер, Easy pack
",33395,"Батарейка АА Zegar перезаряжаемая, пальчиковая, для игрушек, для геймпадов, для фотоаппаратов, для пульта, для мыши",https://cdn1.ozone.ru/s3/multimedia-a/6192622546.jpg
2828,OEM,Антенны для музыкальных центров,https://www.ozon.ru/product/ast-4-d6mm-s6-100-480mm-teleskopicheskaya-antenna-362426684/,310,"Тип : Радиоантенна
",165063,AST-4 D6mm S6 100-480mm телескопическая антенна,https://cdn1.ozone.ru/s3/multimedia-o/6135286872.jpg
2734,"",Чехлы для плееров и аудиосистем,https://www.ozon.ru/product/silikonovyy-chehol-dlya-besprovodnoy-blyutuz-kolonki-jbl-pulse-4-chehol-s-remeshkom-dlya-jbl-pulse-462316657/,2099,"Тип : Чехол для портативной АС
Материал : Силикон
Внешние размеры, мм : 96
Размеры основного отделения, мм : 207
Цвет : Черный
Вес товара, г : 140
Гарантийный срок : 6 месяцев
Страна-изготовитель : Китай
",193106,Силиконовый чехол для беспроводной (блютуз) колонки JBL Pulse 4 / Чехол с ремешком для JBL Pulse 4  / Чехол для переноски Pulse 4,https://cdn1.ozone.ru/s3/multimedia-t/6222027257.jpg
2735,"",Чехлы для плееров и аудиосистем,https://www.ozon.ru/product/sumka-keys-dlya-hraneniya-portativnoy-blyutuz-kolonki-jbl-extreme-3-dorozhnaya-sumka-dlya-462836257/,2966,"Тип : Чехол для портативной АС
Материал : Текстиль
Внешние размеры, мм : 360
Размеры основного отделения, мм : 320
Цвет : Black
Вес товара, г : 400
Гарантийный срок : 6 месяцев
Страна-изготовитель : Китай
",193106,Сумка (кейс) для хранения портативной (блютуз) колонки  JBL Extreme 3 / Дорожная сумка для переноски JBL EXTREME 3,https://cdn1.ozone.ru/s3/multimedia-p/6270635245.jpg
2736,TopSpare,Запчасти для портативной акустики,https://www.ozon.ru/product/akkumulyator-dlya-jbl-flip-3-gsp872693-p763098-03-cs-jmf300sl-323074265/,1295,"Тип : Аккумулятор для портативной акустики
Напряжение, В : 3.7
Химический тип : Li-ion
Емкость, мА•ч : 3000
Количество в упаковке, шт : 1
Партномер : TSOZPN23005
Гарантийный срок : 6 месяцев
Вес с упаковкой, г : 250
Вес товара, г : 79
Емкость, А•ч : 3000
",141466,"Аккумулятор для JBL Flip 3, GSP872693, P763098 03, CS-JMF300SL",https://cdn1.ozone.ru/s3/multimedia-y/6104512174.jpg
2737,OPTIMCOM,Антенны для музыкальных центров,https://www.ozon.ru/product/avtomobilnaya-antenna-optim-2c-100-dlya-ispolzovaniya-s-ratsiyami-sibi-diapazona-549749111/,1606,"Тип : Радиоантенна
Размещение : Уличная
Длина кабеля 1, м : 4
Длина антенны, см : 101
Направленность антенны : Ненаправленная
Гарантийный срок : 1 месяц
Вид антенны : Внешняя
Страна-изготовитель : Китай
Радиус действия, км : 10
",296047,Автомобильная антенна Optim 2C-100 для использования с рациями СиБи-диапазона,https://cdn1.ozone.ru/s3/multimedia-c/6291046116.jpg
2738,"",Запчасти для портативной акустики,https://www.ozon.ru/product/akkumulyatornaya-batareya-dlya-kolonki-jbl-flip-4-3000mah-3-7v-214484205/,1390,"Тип : Аккумулятор для портативной акустики
Напряжение, В : 3.7
Химический тип : Li-pol
Количество в упаковке, шт : 1
Страна-изготовитель : Китай
Цвет : Синий
Гарантийный срок : 30 дней
Вес с упаковкой, г : 200
Размеры, мм : 94X20X9
Вес товара, г : 200
",24921,Аккумуляторная батарея для колонки JBL Flip 4 3000mah 3.7V ,https://cdn1.ozone.ru/s3/multimedia-3/6054820623.jpg
2739,РЭМО,Антенны для музыкальных центров,https://www.ozon.ru/product/naruzhnaya-fm-antenna-remo-bas-1358-efir-365053762/,1425,"Тип : Радиоантенна
Размещение : Уличная
Коэффициент усиления антенны, dBi : 4
Размеры, мм : 1376х310х100
Вес товара, г : 1200
Гарантийный срок : 12 месяцев
Страна-изготовитель : Россия
",14688,Наружная FM антенна РЭМО BAS-1358 Эфир,https://cdn1.ozone.ru/s3/multimedia-9/6011322117.jpg
2740,OEM,Антенны для музыкальных центров,https://www.ozon.ru/product/ast-4-d6mm-s6-100-480mm-teleskopicheskaya-antenna-362426684/,310,"Тип : Радиоантенна
",165063,AST-4 D6mm S6 100-480mm телескопическая антенна,https://cdn1.ozone.ru/s3/multimedia-o/6135286872.jpg
2741,ABC,Запчасти для портативной акустики,https://www.ozon.ru/product/akkumulyatornaya-batareya-abc-dlya-kolonki-jbl-xtreme-12000-mah-7-4v-li-pol-334452932/,2544,"Тип : Аккумулятор для портативной акустики
Напряжение, В : 7.4
Химический тип : Li-pol
Емкость, мА•ч : 12000
Количество в упаковке, шт : 1
Страна-изготовитель : Китай
Цвет : Синий
Гарантийный срок : 12 м
Вес товара, г : 182
Размеры, мм : 140x33x18 мм
",78231,Аккумуляторная батарея ABC для колонки JBL Xtreme 12000 mAh; 7.4V; Li-pol,https://cdn1.ozone.ru/s3/multimedia-g/6116927296.jpg
2742,Baofeng,Антенны для музыкальных центров,https://www.ozon.ru/product/antenna-antenna-dlya-baofeng-antenna-dlya-ratsii-uv-5r-82-bf-a58-200698287/,990,"Тип : Радиоантенна
Гарантийный срок : 14 дней
",28783," Антенна / Антенна для Baofeng / Антенна для рации UV-5R/82, BF-A58 ",https://cdn1.ozone.ru/s3/multimedia-t/6025181561.jpg
2743,Unico Metall,Аксессуары,https://www.ozon.ru/product/ucm-8204b-reguliruemaya-polka-dlya-pristavki-resivera-routera-universalnaya-podstavka-dlya-dvb-2-t2-496811533/,621,"Максимальная нагрузка, кг : 1
Материал : Металл
Регулировка крепления : Выдвижение, Высота
Макс. расстояние от стены, мм : 160
Размеры, мм : 283х153х140
Гарантийный срок : 5
Цвет : Черный
Особенности : Полка
Страна-изготовитель : Россия
Вес товара, г : 600
",52441,"UCM-8204B Регулируемая полка для приставки, ресивера , роутера, универсальная подставка для DVB-2, Т2, кронштейн крепление с возможностью установки сверху на телевизоры и мониторы любой диагонали",https://cdn1.ozone.ru/s3/multimedia-6/6256207398.jpg
2914,Baofeng,Антенны для музыкальных центров,https://www.ozon.ru/product/antenna-antenna-dlya-baofeng-antenna-dlya-ratsii-uv-5r-82-bf-a58-200698287/,990,"Тип : Радиоантенна
Гарантийный срок : 14 дней
",28783," Антенна / Антенна для Baofeng / Антенна для рации UV-5R/82, BF-A58 ",https://cdn1.ozone.ru/s3/multimedia-t/6025181561.jpg
